C,M_opt,N_opt,K_opt,n_eff_opt,gamma_eff_opt,risk_opt,K_time_cap,K_wd_cap,a,b,theta,q_eff,alpha,weight_decay,phase
701703.8286703837,186.57275374218997,3761.0198413001517,186.57275374218997,134.5613103940247,0.03577787836064913,0.2966034056670279,6511.174473422459,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
1000000.0,217.59475847079065,4595.698936076336,217.59475847079065,155.43377786734584,0.033821575353247646,0.27960544781188135,8063.216886138387,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
1425102.6703029992,248.71036796338632,5729.9688869938645,248.71036796338632,176.18260289942532,0.030747567111460646,0.26357229540418714,10202.244987211336,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
2030917.620904739,290.57925973890076,6989.203643541576,290.57925973890076,203.8499337922534,0.02916640352590419,0.24845813421969762,12610.22612287903,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
2894266.1247167517,339.89831584021783,8515.094043823718,339.89831584021783,236.12376498349445,0.027730024327184372,0.23422502326111116,15566.897963691888,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
4124626.382901348,388.96287334442763,10604.16473026458,388.96287334442763,267.9408250766769,0.025267508747008272,0.22078568758181372,19671.685085056844,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
5878016.072274912,455.7881862508687,12896.376539780727,455.7881862508687,310.8782745505024,0.024105862107201483,0.20813479775668392,24238.11742877268,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
8376776.400682924,521.8900772982354,16050.844354137806,521.8900772982354,352.9639489880943,0.021990366438081024,0.1961958466902513,30610.076075025474,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
11937766.417144358,612.6387589926259,19485.816465112108,612.6387589926259,410.2080605250729,0.021051622920677696,0.18495431842980983,37644.35394674047,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
17012542.798525892,701.9032978586159,24237.730254905742,701.9032978586159,465.9989656842555,0.019226180041752746,0.17434394479689652,47510.698017266914,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
24244620.170823306,825.4166545770662,29372.584180829213,825.4166545770662,542.4767765412175,0.01846881340781991,0.1643591919053343,58318.3150364943,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
34551072.94592218,946.243435108125,36513.93675663822,946.243435108125,616.5988345000386,0.016886670933611157,0.15492620724476483,73556.75631821429,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
49238826.317067415,1084.757175082692,45391.5654564017,1084.757175082692,700.8486614503372,0.015440063685917545,0.14604875737473527,92776.96717868715,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
70170382.86703837,1278.6622075472617,54877.9673418515,1278.6622075472617,817.6804041286812,0.014899976142248526,0.1376741947022993,113594.65181274255,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
100000000.0,1466.7034703269044,68180.10731079243,1466.7034703269044,929.9207200984729,0.01363917947297324,0.1297784340642421,143186.31943395454,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
142510267.03029963,1682.398257469005,84706.61830373722,1682.398257469005,1057.5678973130598,0.01248506809138431,0.12234604080869127,180486.68441574124,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
203091762.0904739,1987.8310085553342,102167.51887680423,1987.8310085553342,1236.6042781568965,0.01210369295204301,0.11532558801753427,220428.14024256315,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
289426612.47167516,2281.512169291566,126857.36081852468,2281.512169291566,1407.128843126628,0.011092212813252443,0.10871276672794955,277674.95921464,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
412462638.29013646,2618.5816380882857,157513.75946837303,2618.5816380882857,1601.1683091619286,0.01016525994024938,0.10248696657656531,349789.2006438299,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
587801607.2274925,3101.3024525140495,189533.78982788188,3101.3024525140495,1876.3878620608975,0.00990001763677532,0.09660675336025729,426120.49523320637,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
837677640.0682924,3561.5930036763325,235197.46338327494,3561.5930036763325,2136.321058152511,0.009083095656823423,0.09106580182118118,536448.6323847302,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
1193776641.7144358,4090.1991721424138,291862.716575033,4090.1991721424138,2432.2624100185885,0.008333583811460533,0.08584847785822124,675342.1588650724,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
1701254279.8525858,4855.67727298866,350363.95217540214,4855.67727298866,2856.664256296832,0.008153419433020623,0.08092922459177844,820642.5749153125,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
2424462017.0823307,5579.648227258638,434518.793718561,5579.648227258638,3254.1973958050885,0.007489198264489432,0.07628450209578831,1032466.104645269,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
3455107294.5922184,6411.561681237604,538887.0085587775,6411.561681237604,3707.0512110486625,0.0068790881059889696,0.07191066440775097,1298965.3350015136,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
4923882631.706752,7367.511627612314,668323.7001286551,7367.511627612314,4222.924122258894,0.006318680785143433,0.06779161477409665,1634253.1090793707,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
7017038286.703836,8772.237458108677,799914.3115098405,8772.237458108677,4973.54418421349,0.0062175962008054475,0.06390670391194417,1979610.269387956,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
10000000000.0,10086.12213424677,991461.3234798785,10086.12213424677,5668.804227489123,0.005717625179358971,0.060238687568649245,2489014.895752215,inf,1.5,1.4,0.75,0.375,0.9375,0.0,easy_source_variance_limited
10000.0,31.888920300861294,313.58854127556987,31.888920300861294,13.41929997814271,0.04279269874963426,0.6023862635451268,2130.4936619249256,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
14251.026703029993,36.64536612836196,388.89028023655914,36.64536612836196,14.89410114735358,0.038298980211831486,0.5678422465895502,2838.590761269673,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
20309.17620904735,42.76597288832646,474.89101351862405,42.76597288832646,16.723368794897183,0.035215172152844566,0.5352906800033902,3705.0317603172834,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
28942.661247167518,49.290338190563595,587.1873131661421,49.290338190563595,18.60250150981061,0.031680693864969654,0.5045973708233851,4917.022755040018,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
41246.26382901348,56.87729269793492,725.1798015082218,56.87729269793492,20.711148718547967,0.02856001873669554,0.4756733186393806,6515.197703005639,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
58780.16072274912,66.77080167879761,880.3273174030822,66.77080167879761,23.358230671216493,0.026533574739134536,0.44840695685936727,8437.081381282602,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
83767.76400682924,77.27658125475921,1083.9993520245212,77.27658125475921,26.063691430605125,0.024044010157319298,0.42269574730213694,11135.388239194936,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
119377.66417144357,89.54119518794924,1333.214995856006,89.54119518794924,29.108321648821885,0.021833178999110008,0.3984614033043107,14673.495613038713,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
170125.42798525892,103.87512279304727,1637.7879843685348,103.87512279304727,32.537461155223184,0.01986671136054788,0.37561862712648786,19305.315673804413,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
242446.20170823307,120.64626737439967,2009.5623924762924,120.64626737439967,36.40285262783156,0.018114815824640296,0.354088293879263,25359.186996806766,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
345510.7294592218,137.65399987801825,2509.9941139770385,137.65399987801825,40.187558879491164,0.016011017179564112,0.33378471356734285,34111.195259649976,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
492388.26317067415,160.1628138507876,3074.2982801825497,160.1628138507876,45.02163550859857,0.014644524182580363,0.3146433043715365,44702.10793367537,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
701703.8286703837,186.57275374218997,3761.0198413001517,186.57275374218997,50.48195509790201,0.013422411268229534,0.2966034056670279,58488.99594331456,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
1000000.0,217.59475847079065,4595.698936076336,217.59475847079065,56.654749316555524,0.012327776493759091,0.27960544781188135,76407.40095309865,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
1425102.6703029992,248.71036796338632,5729.9688869938645,248.71036796338632,62.628270333209734,0.010929949458428324,0.26357229540418714,102534.42140792515,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
2030917.620904739,290.57925973890076,6989.203643541576,290.57925973890076,70.37986991602412,0.010069798149472887,0.24845813421969762,133629.88444460565,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
2894266.1247167517,339.89831584021783,8515.094043823718,339.89831584021783,79.16108890329087,0.009296560730378434,0.23422502326111116,173881.18788214118,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
4124626.382901348,388.96287334442763,10604.16473026458,388.96287334442763,87.58527790227204,0.008259516909644117,0.22078568758181372,232971.04847517126,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
5878016.072274912,455.7881862508687,12896.376539780727,455.7881862508687,98.64436880970572,0.0076489988102800026,0.20813479775668392,302429.1205215589,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
8376776.400682924,521.8900772982354,16050.844354137806,521.8900772982354,109.19035545097653,0.00680277953245668,0.1961958466902513,404883.9033281003,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
11937766.417144358,612.6387589926259,19485.816465112108,612.6387589926259,123.1411916387528,0.006319529482340546,0.18495431842980983,524354.27150272,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
17012542.798525892,701.9032978586159,24237.730254905742,701.9032978586159,136.36658421694435,0.005626210985219773,0.17434394479689652,701437.9579278807,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
24244620.170823306,825.4166545770662,29372.584180829213,825.4166545770662,153.994397367835,0.005242793634355927,0.1643591919053343,906267.090282397,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
34551072.94592218,946.243435108125,36513.93675663822,946.243435108125,170.6090872747637,0.004672437497272792,0.15492620724476483,1211373.8994482448,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
49238826.317067415,1084.757175082692,45391.5654564017,1084.757175082692,189.01636136281704,0.004164129601222192,0.14604875737473527,1619198.9535967743,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
70170382.86703837,1278.6622075472617,54877.9673418515,1278.6622075472617,213.8291314682599,0.0038964477335002843,0.1376741947022993,2085438.3508003617,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
100000000.0,1466.7034703269044,68180.10731079243,1466.7034703269044,237.004580569561,0.003476154408047475,0.1297784340642421,2785331.6059866957,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
142510267.03029963,1682.398257469005,84706.61830373722,1682.398257469005,262.69185505853955,0.0031011963447364972,0.12234604080869127,3720115.79835529,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
203091762.0904739,1987.8310085553342,102167.51887680423,1987.8310085553342,297.70394912479037,0.0029138805796367446,0.11532558801753427,4776214.201947603,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
289426612.47167516,2281.512169291566,126857.36081852468,2281.512169291566,330.1163937772692,0.002602264398748733,0.10871276672794955,6374129.696173999,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
412462638.29013646,2618.5816380882857,157513.75946837303,2618.5816380882857,366.05773541428135,0.002323973071620969,0.10248696657656531,8506638.870400708,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
587801607.2274925,3101.3024525140495,189533.78982788188,3101.3024525140495,415.58330440813495,0.0021926607640016674,0.09660675336025729,10887183.148447616,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
837677640.0682924,3561.5930036763325,235197.46338327494,3561.5930036763325,461.0342787128783,0.0019602008970716765,0.09106580182118118,14518113.1903806,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
1193776641.7144358,4090.1991721424138,291862.716575033,4090.1991721424138,511.4560760592078,0.0017523857862390625,0.08584847785822124,19359976.564622894,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
1701254279.8525858,4855.67727298866,350363.95217540214,4855.67727298866,581.6843247957265,0.0016602288026038674,0.08092922459177844,24699749.883857835,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
2424462017.0823307,5579.648227258638,434518.793718561,5579.648227258638,645.5875024689357,0.0014857527724959222,0.07628450209578831,32911278.500670098,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
3455107294.5922184,6411.561681237604,538887.0085587775,6411.561681237604,716.5110104874177,0.0013296127000791602,0.07191066440775097,43852761.97701686,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
4923882631.706752,7367.511627612314,668323.7001286551,7367.511627612314,795.2260943502456,0.0011898816310077906,0.06779161477409665,58431784.50128412,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
7017038286.703836,8772.237458108677,799914.3115098405,8772.237458108677,906.4268975205354,0.0011331549948264484,0.06390670391194417,74254815.37410499,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
10000000000.0,10086.12213424677,991461.3234798785,10086.12213424677,1006.452231442116,0.001015120012861038,0.060238687568649245,98863133.08253472,inf,1.5,1.4,1.0,0.5,0.75,0.0,easy_source_variance_limited
