case,optimizer,lr,step,risk_mean,risk_std,q_eff_mean,risk_slope_loglog
gaussian_sketch,rmsprop,0.001,8000,0.17755720665465632,0.00471011259985817,-0.02090929711670646,-0.6283839667284086
gaussian_sketch,rmsprop,0.003,250,0.7732942506507274,0.010026134483978707,-0.027788300254041776,-0.879841982348723
gaussian_sketch,rmsprop,0.003,500,0.5620396993409599,0.011268080766600453,-0.0211505515465658,-0.879841982348723
gaussian_sketch,rmsprop,0.003,1000,0.3760043398180958,0.010006560654614926,-0.020397420405822153,-0.879841982348723
gaussian_sketch,rmsprop,0.003,2000,0.23057042961931531,0.006541524745096276,-0.02244440725153134,-0.879841982348723
gaussian_sketch,rmsprop,0.003,4000,0.12155600500302013,0.003465800498251829,-0.020703052659731335,-0.879841982348723
gaussian_sketch,rmsprop,0.003,8000,0.0468469230979346,0.0024983199335175264,-0.022284984638477966,-0.879841982348723
gaussian_sketch,rmsprop,0.01,250,0.3784753742529431,0.010339864122245832,-0.02117064074055062,-1.6396895602164459
gaussian_sketch,rmsprop,0.01,500,0.25537952072166376,0.007374179919545384,-0.020980170090484584,-1.6396895602164459
gaussian_sketch,rmsprop,0.01,1000,0.1479583560056141,0.003905009042416058,-0.02348329800072264,-1.6396895602164459
gaussian_sketch,rmsprop,0.01,2000,0.06696359901924118,0.003088146790300781,-0.023451502625640153,-1.6396895602164459
gaussian_sketch,rmsprop,0.01,4000,0.018603844141857118,0.0018794950537935095,-0.02530230918557592,-1.6396895602164459
gaussian_sketch,rmsprop,0.01,8000,0.002451747628609079,0.0004581500569905434,-0.02862647937407905,-1.6396895602164459
gaussian_sketch,sgd,0.03,250,1.6755905523497332,0.05215501846846562,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.03,500,1.31996052938986,0.02573274871672571,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.03,1000,1.0420227278467251,0.005927375023037011,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.03,2000,0.8148185981983092,0.005519446436790676,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.03,4000,0.6252039628447674,0.004103259434855899,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.03,8000,0.46930421948946066,0.003199418024124838,0.0,-0.3720786822548276
gaussian_sketch,sgd,0.1,250,1.1158646530352991,0.00989938508934816,0.0,-0.4305148334641166
gaussian_sketch,sgd,0.1,500,0.8704391943221559,0.0063669948446561314,0.0,-0.4305148334641166
gaussian_sketch,sgd,0.1,1000,0.6703818055615285,0.0029195261808794494,0.0,-0.4305148334641166
gaussian_sketch,sgd,0.1,2000,0.5067217295714936,0.003692874262398258,0.0,-0.4305148334641166
gaussian_sketch,sgd,0.1,4000,0.3725975733495177,0.002281650566458002,0.0,-0.4305148334641166
gaussian_sketch,sgd,0.1,8000,0.26259723228932047,0.001576628007512952,0.0,-0.4305148334641166
gaussian_sketch,spectral_oracle,0.001,250,2.585296537764851,0.00790591273831767,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.001,500,2.3664938410885212,0.014585275123748732,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.001,1000,2.011743462170648,0.0157906612764133,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.001,2000,1.518294938877003,0.015205268181517417,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.001,4000,1.0036757637430511,0.010695219208385077,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.001,8000,0.6051311578584511,0.005390839459658133,0.5,-0.4938015844854881
gaussian_sketch,spectral_oracle,0.003,250,2.1699071886620414,0.01715546260823205,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.003,500,1.7380579809107322,0.030193075292989088,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.003,1000,1.2142927178230885,0.017995357959160106,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.003,2000,0.7541380896324931,0.006877678403286572,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.003,4000,0.43624499125951643,0.002151274193399235,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.003,8000,0.228321238092291,0.0012985489302669657,0.5,-0.7333584252785895
gaussian_sketch,spectral_oracle,0.01,250,1.3367128725091777,0.021485871919629262,0.5,-1.0426234791928881
gaussian_sketch,spectral_oracle,0.01,500,0.8542877035470677,0.013916406648838782,0.5,-1.0426234791928881
gaussian_sketch,spectral_oracle,0.01,1000,0.5091163125883826,0.006054069881038222,0.5,-1.0426234791928881
gaussian_sketch,spectral_oracle,0.01,2000,0.2752607908256056,0.004338071576788125,0.5,-1.0426234791928881
gaussian_sketch,spectral_oracle,0.01,4000,0.12809914158478594,0.001624441270069497,0.5,-1.0426234791928881
gaussian_sketch,spectral_oracle,0.01,8000,0.045912912649499336,0.0003759074341152017,0.5,-1.0426234791928881
haar,adam,0.001,250,0.9732809862763746,0.019685670635407406,-0.03229403165397389,-0.83124160066154
haar,adam,0.001,500,0.6705954944675419,0.0133403376139551,-0.019611496290134322,-0.83124160066154
haar,adam,0.001,1000,0.43909769144676114,0.00432166728666072,-0.01803329734994481,-0.83124160066154
haar,adam,0.001,2000,0.2697290774352658,0.004277842374106328,-0.017872544070129327,-0.83124160066154
haar,adam,0.001,4000,0.1502668091756457,0.002521209386439811,-0.01896707225731382,-0.83124160066154
haar,adam,0.001,8000,0.0642934008375943,0.0025953924978906816,-0.01904221061730569,-0.83124160066154
haar,adam,0.003,250,0.5555251966986051,0.012013736595261233,-0.021872568576461006,-1.5478812598915463
haar,adam,0.003,500,0.360876434547304,0.006886302304185712,-0.01864485969641221,-1.5478812598915463
haar,adam,0.003,1000,0.20941827020085108,0.002031611058457779,-0.01980884613470657,-1.5478812598915463
haar,adam,0.003,2000,0.10470737035355282,0.001717848821773527,-0.019069370506409333,-1.5478812598915463
haar,adam,0.003,4000,0.03596815166839188,0.0019347074413758971,-0.02108624631532687,-1.5478812598915463
haar,adam,0.003,8000,0.00407486572168334,0.0005612514544613793,-0.023838074823272538,-1.5478812598915463
haar,adam,0.01,250,0.2811495151710215,0.008192955357998669,-0.020597805582348895,-1.685038161007447
haar,adam,0.01,500,0.15747103699031473,0.005365466669859031,-0.021082182336131038,-1.685038161007447
haar,adam,0.01,1000,0.06847492499146071,0.004147168251381735,-0.023089629993846693,-1.685038161007447
haar,adam,0.01,2000,0.017224556400741768,0.0021585278204243746,-0.028037001517494886,-1.685038161007447
haar,adam,0.01,4000,0.0032247750872789584,0.0012167115323530354,-0.03318612327416406,-1.685038161007447
haar,adam,0.01,8000,0.0021109677743983836,0.0014960591147543288,-0.030143835856222177,-1.685038161007447
haar,adamw,0.001,250,0.9726296891633612,0.01931129862120431,-0.0321781466848039,-0.8293193108112137
haar,adamw,0.001,500,0.6726818595888758,0.011291836618603722,-0.02030754613063528,-0.8293193108112137
haar,adamw,0.001,1000,0.43678614389385056,0.006980134290952957,-0.017796786018713418,-0.8293193108112137
haar,adamw,0.001,2000,0.2688178910438509,0.0030007923496930093,-0.019062337173313137,-0.8293193108112137
haar,adamw,0.001,4000,0.15009695874152704,0.0033176742484340395,-0.01885004113708617,-0.8293193108112137
haar,adamw,0.001,8000,0.06479004080909759,0.002500240774242897,-0.019014573286336534,-0.8293193108112137
haar,adamw,0.003,250,0.5590516201479182,0.012600682368483877,-0.021584199392118687,-1.5032737186702414
haar,adamw,0.003,500,0.3632092363021045,0.005885159486754516,-0.019267169382655602,-1.5032737186702414
haar,adamw,0.003,1000,0.21320343454978538,0.0031500953274628575,-0.018596484264457702,-1.5032737186702414
haar,adamw,0.003,2000,0.10488381703906344,0.003156526845239205,-0.020728630444963113,-1.5032737186702414
haar,adamw,0.003,4000,0.03660145859868287,0.002833807197952483,-0.02126488029821618,-1.5032737186702414
haar,adamw,0.003,8000,0.004787980586364009,0.0006201828923983932,-0.022693976422143568,-1.5032737186702414
haar,adamw,0.01,250,0.2935514956703028,0.012507260190923969,-0.022836251329575806,-1.6643942280181059
haar,adamw,0.01,500,0.1541226117705117,0.006568799189020871,-0.022343870493262454,-1.6643942280181059
haar,adamw,0.01,1000,0.07165414999653599,0.008072436670839539,-0.027266064459671967,-1.6643942280181059
haar,adamw,0.01,2000,0.016647116208458344,0.0017229648791451252,-0.030478046039378315,-1.6643942280181059
haar,adamw,0.01,4000,0.00263640816583849,0.00043328005073342747,-0.03329640372099067,-1.6643942280181059
haar,adamw,0.01,8000,0.002510832687744454,0.0014990125680664846,-0.033051036478437636,-1.6643942280181059
haar,coord_oracle,0.001,250,1.1880544264770356,0.008532276660994823,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.001,500,0.9252504509924956,0.00782170448717016,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.001,1000,0.7185793777471368,0.003764232726597425,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.001,2000,0.5509699474798815,0.0036190285360346106,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.001,4000,0.4118731844095837,0.002598552419947026,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.001,8000,0.29777544623523117,0.0028935151889423593,-0.017666361031684064,-0.407418560334635
haar,coord_oracle,0.003,250,0.7971169290688509,0.008649870492127107,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.003,500,0.6174153961664988,0.004235226258447492,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.003,1000,0.4687848509992668,0.002750099146653336,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.003,2000,0.34357079209712155,0.0033289775910832304,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.003,4000,0.2418279790804986,0.003737807094517839,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.003,8000,0.15918302489979957,0.002942449119564784,-0.017666361031684064,-0.4866054702463154
haar,coord_oracle,0.01,250,0.5051686401764188,0.009478185477861362,-0.017666361031684064,-0.6568818557271118
haar,coord_oracle,0.01,500,0.3741562236695299,0.003510578587093569,-0.017666361031684064,-0.6568818557271118
haar,coord_oracle,0.01,1000,0.2680820370686682,0.0022555636364611593,-0.017666361031684064,-0.6568818557271118
haar,coord_oracle,0.01,2000,0.1794731555953914,0.0017349016517387455,-0.017666361031684064,-0.6568818557271118
haar,coord_oracle,0.01,4000,0.11104042095619304,0.0024438525745999456,-0.017666361031684064,-0.6568818557271118
haar,coord_oracle,0.01,8000,0.059667874884503,0.0017762485489653083,-0.017666361031684064,-0.6568818557271118
haar,rmsprop,0.001,250,0.7926346914470923,0.01538946803952839,-0.02404966502885695,-0.7900275573972884
haar,rmsprop,0.001,500,0.5866229273746771,0.007220874478934922,-0.01818358746095341,-0.7900275573972884
haar,rmsprop,0.001,1000,0.4053623754256548,0.00341493827617438,-0.017792283617199933,-0.7900275573972884
haar,rmsprop,0.001,2000,0.25865373519650364,0.002765520589919787,-0.018583599438746035,-0.7900275573972884
haar,rmsprop,0.001,4000,0.14639747460861835,0.002472258894416921,-0.018056948776520976,-0.7900275573972884
haar,rmsprop,0.001,8000,0.06315445584312829,0.0027820990265497703,-0.018763740049462952,-0.7900275573972884
haar,rmsprop,0.003,250,0.43434601440418164,0.009137814547801881,-0.01967575678398874,-1.4945544995196958
haar,rmsprop,0.003,500,0.30461827534177405,0.004345562346348918,-0.018775136893525345,-1.4945544995196958
haar,rmsprop,0.003,1000,0.18863580752999923,0.003629366004246707,-0.01985749495681808,-1.4945544995196958
haar,rmsprop,0.003,2000,0.09717826278420735,0.002866678854465616,-0.019606773672221058,-1.4945544995196958
haar,rmsprop,0.003,4000,0.03299991387134601,0.0021007295661447946,-0.021329658994437128,-1.4945544995196958
haar,rmsprop,0.003,8000,0.004099991411640587,0.0006438590413837895,-0.02720083801027573,-1.4945544995196958
haar,rmsprop,0.01,250,0.2188356623903994,0.00739722775204429,-0.02283110431724076,-1.2311174813439634
haar,rmsprop,0.01,500,0.13397867152222737,0.008698518927226702,-0.02513580412769718,-1.2311174813439634
haar,rmsprop,0.01,1000,0.0625951041098047,0.006608712926606133,-0.029081164562437145,-1.2311174813439634
haar,rmsprop,0.01,2000,0.018503846990501373,0.00247788330132772,-0.0408495950260229,-1.2311174813439634
haar,rmsprop,0.01,4000,0.008105792892937818,0.0037511434067217173,-0.05011257012896544,-1.2311174813439634
haar,rmsprop,0.01,8000,0.005222658731862078,0.002124953682726692,-0.05603296434694958,-1.2311174813439634
haar,sgd,0.03,250,0.8243926955919025,0.009516036802717403,0.0,-0.47497890183919195
haar,sgd,0.03,500,0.638111831584175,0.005638599001332048,0.0,-0.47497890183919195
haar,sgd,0.03,1000,0.48683014264552044,0.002045086542716006,0.0,-0.47497890183919195
haar,sgd,0.03,2000,0.35992137871710933,0.0009153301802758031,0.0,-0.47497890183919195
haar,sgd,0.03,4000,0.25469868480996966,0.0005951986157442711,0.0,-0.47497890183919195
haar,sgd,0.03,8000,0.1700817408239128,0.00029880762362136933,0.0,-0.47497890183919195
haar,sgd,0.1,250,0.5297578818259285,0.006632313730277864,0.0,-0.645046926223941
haar,sgd,0.1,500,0.39240740569871535,0.0019997510136600333,0.0,-0.645046926223941
haar,sgd,0.1,1000,0.28183494145731486,0.0021641767560472867,0.0,-0.645046926223941
haar,sgd,0.1,2000,0.19130753812377171,0.0013867281264734006,0.0,-0.645046926223941
haar,sgd,0.1,4000,0.11903146490521219,0.000924896551245502,0.0,-0.645046926223941
haar,sgd,0.1,8000,0.06456711125013007,0.00041648853708389967,0.0,-0.645046926223941
haar,spectral_oracle,0.001,250,2.199891129041947,0.011022392600939845,0.5,-0.6970929217303772
haar,spectral_oracle,0.001,500,1.7644771276415692,0.013972473689301055,0.5,-0.6970929217303772
haar,spectral_oracle,0.001,1000,1.256483615734981,0.013460363997519336,0.5,-0.6970929217303772
haar,spectral_oracle,0.001,2000,0.798716739419422,0.008155427653017883,0.5,-0.6970929217303772
haar,spectral_oracle,0.001,4000,0.47295122478603224,0.003071739653174658,0.5,-0.6970929217303772
haar,spectral_oracle,0.001,8000,0.2567774459263233,0.001919287122727051,0.5,-0.6970929217303772
haar,spectral_oracle,0.003,250,1.485461160112483,0.0052704004910999625,0.5,-0.9563213472451745
haar,spectral_oracle,0.003,500,0.9801745243525982,0.011465769963387317,0.5,-0.9563213472451745
haar,spectral_oracle,0.003,1000,0.5960110318672672,0.007465858277770019,0.5,-0.9563213472451745
haar,spectral_oracle,0.003,2000,0.33661535790821234,0.0030739195466136775,0.5,-0.9563213472451745
haar,spectral_oracle,0.003,4000,0.16782012288553338,0.0012643255079363607,0.5,-0.9563213472451745
haar,spectral_oracle,0.003,8000,0.06715857729345712,0.00041538645129148266,0.5,-0.9563213472451745
haar,spectral_oracle,0.01,250,0.6813241096570677,0.014462420397024969,0.5,-1.5949413374031993
haar,spectral_oracle,0.01,500,0.39263275663529607,0.002141325915452948,0.5,-1.5949413374031993
haar,spectral_oracle,0.01,1000,0.2067716326109931,0.002819415981205187,0.5,-1.5949413374031993
haar,spectral_oracle,0.01,2000,0.08928500767364451,0.0004054896836582113,0.5,-1.5949413374031993
haar,spectral_oracle,0.01,4000,0.02692678368942993,0.00016004907781934908,0.5,-1.5949413374031993
haar,spectral_oracle,0.01,8000,0.004325276218810978,6.129454592729893e-05,0.5,-1.5949413374031993
