C,M_opt,N_opt,K_opt,risk_opt,delta,K_wd_cap,K_time_cap,a,b,theta,alpha,s,phase,pred_risk_exp,pred_K_exp,pred_M_exp,pred_N_exp,s_threshold
58780.16072274912,659.8122113711028,89.08619711751437,2.654187649220509,0.7810550212975603,0.1112125621183589,2.654187649220509,7.3549954606592,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
83767.76400682924,831.0162928387572,100.80159044857953,2.7390933757034546,0.7633960654298486,0.10360593046256342,2.7390933757034546,7.77015976637445,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
119377.66417144357,1047.882059393053,113.92280562622541,2.82671518082979,0.7466525885171282,0.09651957137350706,2.82671518082979,8.204444613887187,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
170125.42798525892,1322.905883400889,128.5997969469342,2.9171399501784117,0.7307521024917278,0.08991789964660118,2.9171399501784117,8.65844944866469,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
242446.20170823307,1672.0881440585617,144.9960652910065,3.0104573487410424,0.71562848720447,0.08376776400682916,3.0104573487410424,9.132775102773241,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
345510.7294592218,2076.1656086313415,166.4177115846702,3.1067599098338294,0.7012199761403284,0.07803828063469523,3.1067599098338294,9.709565551315084,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
492388.26317067415,2628.831362327032,187.3030998591001,3.206143126853169,0.687471665212322,0.0727006780785382,3.206143126853169,10.23340081086957,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
701703.8286703837,3332.5535639141904,210.56040517056542,3.308705547966732,0.6743342109341879,0.06772815277441414,3.308705547966732,10.779828958956125,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
1000000.0,4142.796878944443,241.38282161079385,3.414548873833602,0.6617604331083664,0.06309573444801932,3.414548873833602,11.454617836168907,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
1425102.6703029992,5261.124347832379,270.8741660687324,3.5237780584504126,0.649707428774306,0.05878016072274911,3.5237780584504126,12.056743975755259,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
2030917.620904739,6689.246027091996,303.6093474031835,3.6365014132234874,0.6381388212495425,0.054759760304219404,3.6365014132234874,12.6838521960375,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
2894266.1247167517,8325.44292547568,347.64109857270876,3.752830714370177,0.6270159854896947,0.05101434415464322,3.752830714370177,13.470744721218093,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
4124626.382901348,10604.164730264567,388.9628733444281,3.872881313755902,0.6163101529564736,0.04752510411057904,3.872881313755902,14.160229388773827,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
5878016.072274912,13205.762502194555,445.1099337352231,3.996772253276792,0.6059886964831669,0.04427451843494491,3.996772253276792,15.034762494093751,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
8376776.400682924,16445.62940130943,509.36186121377335,4.124626382901352,0.5960275979607262,0.04124626382901351,4.124626382901352,15.963306599610258,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
11937766.417144358,20996.503097529076,568.5597435769781,4.256570482488211,0.5863989728320488,0.03842513346254322,4.256570482488211,16.76273719587084,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
17012542.798525892,26163.197854752165,650.24707197388,4.392735387500735,0.5770829662004751,0.03579696061042171,4.392735387500735,17.7933232658788,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
24244620.170823306,33462.455875076994,724.5320027117561,4.533256118743165,0.5680571895620139,0.03334854751235185,4.533256118743165,18.669672476510296,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
34551072.94592218,41721.36463105576,828.138610792316,4.6782720162469404,0.5593031850623937,0.031067599098338294,4.6782720162469404,19.812290239823117,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
49238826.317067415,52018.66453483993,946.5607538634388,4.827926877439944,0.5508042974960173,0.0289426612471675,4.827926877439944,21.024838279346227,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
70170382.86703837,66688.89750231305,1052.2048721019053,4.982369099735706,0.5425427157313178,0.02696306326783701,4.982369099735706,22.037163439036295,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
100000000.0,83197.65194245227,1201.9569983678132,5.141751827683926,0.5345054876021523,0.025118864315095794,5.141751827683926,23.379731789171178,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
142510267.03029963,103793.12821144411,1373.0221786935854,5.306233104828263,0.5266791487485919,0.023400803470013467,5.306233104828263,24.804093323795083,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
203091762.0904739,133379.871257736,1522.6567560410253,5.475976030421944,0.5190500092911478,0.021800253234900504,5.475976030421944,25.971066478780976,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
289426612.47167516,166496.3296140024,1738.336293314506,5.651148921156597,0.5116080174970349,0.02030917620904735,5.651148921156597,27.54605850679723,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
412462638.29013646,207835.1666824444,1984.566158239941,5.831925478064709,0.5043427777055142,0.018920084727722986,5.831925478064709,29.216564513430527,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
587801607.2274925,267712.1488014627,2195.6478622993327,6.0184849587611495,0.4972441501403652,0.017626003261754564,6.0184849587611495,30.558988357905815,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
837677640.0682924,334379.226167642,2505.1724943233176,6.211012355194618,0.49030340436076136,0.016420433388871624,6.211012355194618,32.40369265641572,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
1193776641.7144358,417648.0872946462,2858.331399162471,6.40969857708523,0.48351292585270905,0.015297321160913587,6.40969857708523,34.35975319188897,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
1701254279.8525858,521652.9950740008,3261.275782785928,6.614740641230148,0.47686521237974777,0.014251026703029983,6.614740641230148,36.4338920235306,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
2424462017.0823307,673930.2378361411,3597.497012252791,6.826341866864989,0.4703529667994059,0.013276295892211262,6.826341866864989,38.0578842450788,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
3455107294.5922184,842253.8201112747,4102.216234692465,7.044712077274692,0.4639699839782238,0.012368233972929838,7.044712077274692,40.344656464171976,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
4923882631.706752,1052618.5911612422,4677.746216010451,7.270067807853822,0.4577107136371692,0.011522280977398202,7.270067807853822,42.768833252272195,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
7017038286.703836,1315524.9308479086,5334.021516552388,7.502632520822547,0.4515697249197123,0.010734188827013526,7.502632520822547,45.33867079485633,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
10000000000.0,1644095.8370051256,6082.370488946639,7.742636826811271,0.44554199983497067,0.009999999999999997,7.742636826811271,48.06292136424244,3.0,1.4,0.5,2.25,0.2,cap_active_decay_limited,-0.03555555555555555,0.08888888888888889,0.6507936507936508,0.3492063492063492,0.6923076923076923
10000.0,116.20796874651063,86.0526184896444,5.141751827683926,0.7284623822728824,0.025118864315095794,5.141751827683926,7.242610853165087,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
14251.026703029993,143.53958290031227,99.28290451371369,5.475976030421944,0.6988520875326972,0.021800253234900504,5.475976030421944,7.717911000781849,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
20309.17620904735,175.20578374600166,115.91612887899782,5.831925478064707,0.6708955872869783,0.018920084727723,5.831925478064707,8.267939216082079,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
28942.661247167518,217.31118337741944,133.18532805051632,6.211012355194618,0.6444777926771365,0.016420433388871624,6.211012355194618,8.794331610644784,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
41246.26382901348,266.0376035564968,155.03922482241975,6.614740641230148,0.6194947207043688,0.014251026703029983,6.614740641230148,9.408699429985157,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
58780.16072274912,326.07511344719876,180.26570657704417,7.044712077274692,0.5958491276095068,0.012368233972929838,7.044712077274692,10.060696576701767,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
83767.76400682924,406.83628075712875,205.9004271962572,7.502632520822547,0.5734471118224506,0.010734188827013526,7.502632520822547,10.673137639707605,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
119377.66417144357,500.12491889128154,238.69569314020563,7.990318713533592,0.5522080814354849,0.009316027658125522,7.990318713533592,11.397768050634763,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
170125.42798525892,615.5325008698834,276.38740073811556,8.509705488926905,0.5320545363397982,0.008085228676856243,8.509705488926905,12.165199025829645,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
242446.20170823307,758.4678227403615,319.652587017165,9.062853448588944,0.5129148917370981,0.007017038286703824,9.062853448588944,12.97747860642054,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
345510.7294592218,935.700818711965,369.2534221941081,9.651957137350704,0.4947230730927319,0.006089973244419448,9.651957137350704,13.836719087348618,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
492388.26317067415,1155.7144267405517,426.0466528564078,10.279353749867816,0.4774180342024701,0.005285388593079243,10.279353749867816,14.745096720435193,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
701703.8286703837,1400.628595312116,500.99207671396715,10.947532403145832,0.4609411886617349,0.004587102678234383,10.947532403145832,15.846188781887479,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
1000000.0,1733.033783087077,577.0227965312288,11.659144011798316,0.44524160453241457,0.003981071705534972,11.659144011798316,16.873177536471513,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
1425102.6703029992,2146.865047781247,663.8063588467386,12.417011805216559,0.43027136103153685,0.003455107294592217,12.417011805216559,17.957282955206033,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
2030917.620904739,2604.898923205351,779.6531384817331,13.22414252837642,0.4159853373012114,0.0029986313485755637,13.22414252837642,19.288103380066687,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
2894266.1247167517,3232.6531406795834,895.3222009176975,14.083738370720173,0.40233863264405784,0.0026024633095283805,14.083738370720173,20.51118840502882,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
4124626.382901348,4016.4375272861766,1026.9365214522015,14.999209670439642,0.3892962606399775,0.0022586355207213763,14.999209670439642,21.800367854299353,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
5878016.072274912,4879.11240600394,1204.730611461581,15.974188444563243,0.37682024986850793,0.001960232982646277,15.974188444563243,23.40369449288929,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
8376776.400682924,6072.859686765067,1379.3792105783239,17.012542798525892,0.36487721002202106,0.0017012542798525879,17.012542798525892,24.85506866123265,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
11937766.417144358,7381.589546426382,1617.2351960322337,18.118392272389922,0.3534372049145955,0.0014764908816142586,18.118392272389922,26.67604339725177,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
17012542.798525892,9203.919908164244,1848.4018731448423,19.296124184601233,0.34246950297964324,0.0012814223889440833,19.296124184601233,28.308021129128083,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
24244620.170823306,11194.026091053454,2165.8534626965193,20.550411038122352,0.3319492478353579,0.0011121256211835883,20.550411038122352,30.373987423966774,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
34551072.94592218,13982.337090730854,2471.0513501227715,21.886229057999213,0.321849805675338,0.0009651957137350702,21.886229057999213,32.20679088947717,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
49238826.317067415,17015.71059236656,2893.7273027643355,23.308877933907013,0.3121489485655499,0.0008376776400682914,23.308877933907013,34.54821398446481,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
70170382.86703837,21291.88238686924,3295.6401689647046,24.82400184600119,0.3028250454604331,0.0007270067807853814,24.82400184600119,36.60402088726851,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
100000000.0,25926.340422638204,3857.081191168909,26.437611857490996,0.29385673291850434,0.000630957344480193,26.437611857490996,39.254802030828245,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
142510267.03029963,31569.549159498336,4514.168584109239,28.156109762775394,0.2852272380812574,0.0005475976030421943,28.156109762775394,42.09754680299291,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
203091762.0904739,39596.76455837303,5128.998905733288,29.986313485755673,0.2769167216412509,0.0004752510411057899,29.986313485755673,44.55571123505787,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
289426612.47167516,48244.04348629299,5999.219624986586,31.93548412908937,0.2689102978654241,0.000412462638290135,31.93548412908937,47.76977846649934,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
412462638.29013646,58779.7452106518,7017.087889918104,34.011354781700284,0.26119306737469045,0.00035796960610421654,34.011354781700284,51.21569539536186,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
587801607.2274925,73900.32935798122,7953.978180261114,36.222161198834186,0.2537486674182619,0.0003106759909833826,36.222161198834186,54.14932715474247,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
837677640.0682924,90092.203937054,9298.003639177976,38.5766744763802,0.24656553599129707,0.00026963063267837,38.5766744763802,58.0401813587255,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
1193776641.7144358,109831.7866882297,10869.136137274263,41.08423584908842,0.23963116389085726,0.00023400803470013462,41.08423584908842,62.21060960789275,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
1701254279.8525858,138412.10596107598,12291.224586460736,43.75479375074184,0.23293255749129346,0.00020309176209047362,43.75479375074184,65.70491326259061,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
2424462017.0823307,168838.60381512486,14359.642654573663,46.59894328331378,0.22645949207437185,0.00017626003261754562,46.59894328331378,70.40757592928347,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
3455107294.5922184,205953.61901550085,16776.142663131228,49.627968251699905,0.220202015776135,0.00015297321160913583,49.627968251699905,75.44681975952379,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
4923882631.706752,260161.3689046602,18926.263543420922,52.85388593079248,0.21415023391110147,0.00013276295892211248,52.85388593079248,79.60085377643001,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
7017038286.703836,317539.1829676829,22098.180832750917,56.28949474250409,0.20829409545311228,0.00011522280977398199,56.28949474250409,85.27566629112259,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
10000000000.0,387571.5028111441,25801.690597651606,59.948425031894104,0.20262614096867762,9.999999999999995e-05,59.948425031894104,91.35504101274023,3.0,1.4,0.5,2.25,0.4,cap_active_decay_limited,-0.0711111111111111,0.17777777777777778,0.5873015873015873,0.4126984126984127,0.6923076923076923
10000.0,39.30092935589398,254.4469091161656,11.726119131180175,0.6498965408529537,0.000630957344480193,26.437611857490996,11.726119131180175,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
14251.026703029993,45.59229809424956,312.575309837857,12.848982640703166,0.6182230430794913,0.0004752510411057898,29.986313485755673,12.848982640703166,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
20309.17620904735,52.95339671512115,383.5292439936709,14.071969396217927,0.5883352796488267,0.00035796960610421714,34.01135478170026,14.071969396217927,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
28942.661247167518,60.66897211706865,477.0587045931634,15.505164081660956,0.5601090183756413,0.00026963063267837,38.5766744763802,15.505164081660956,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
41246.26382901348,69.50874553984181,593.396751857239,17.08432604066372,0.5334370051117369,0.00020309176209047362,43.75479375074184,17.08432604066372,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
58780.16072274912,79.63651827163878,738.105607809862,18.824321672862578,0.5082151474988718,0.00015297321160913583,49.627968251699905,18.824321672862578,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
83767.76400682924,91.23995826962367,918.1039272210832,20.741531483300886,0.48434792336894306,0.000115222809773982,56.28949474250409,20.741531483300886,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
119377.66417144357,104.5340776532589,1141.99758443769,22.85400429025607,0.46174755605916834,8.67883713269597e-05,63.84519314384511,22.85400429025607,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
170125.42798525892,119.76521688585206,1420.4911276318655,25.18162713874596,0.44033327656615506,6.537092275705854e-05,72.41508750827269,25.18162713874596,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
242446.20170823307,137.21560947132926,1766.8995724490908,27.746312519298204,0.42003066298021646,4.923882631706733e-05,82.13531263060054,27.746312519298204,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
345510.7294592218,157.20861175021614,2197.785004349463,30.572204654480576,0.40077104871498165,3.708777411774473e-05,93.16027658125522,30.572204654480576,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
492388.26317067415,180.11469470311405,2733.7484261474924,33.68590679519547,0.3824909919993439,2.7935332579852183e-05,105.66511351492153,33.68590679519547,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
701703.8286703837,202.24007249685812,3469.657719200456,37.45076782705421,0.3651277610573726,2.104151098066505e-05,119.84846571792797,37.45076782705421,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
1000000.0,231.57047561143284,4318.339794223012,41.275881889540955,0.34863006916675854,1.5848931924611124e-05,135.93563908785256,41.275881889540955,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
1425102.6703029992,259.5558003873729,5490.544492460238,45.92522530987835,0.3329457144726754,1.193776641714435e-05,154.1821821708874,45.92522530987835,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
2030917.620904739,297.0228600936768,6837.580179061693,50.62920184286945,0.3180267841147252,8.991789964660103e-06,174.8779456108139,50.62920184286945,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
2894266.1247167517,332.3279830415486,8709.065358347818,56.3765462560006,0.3038309981873745,6.772815277441412e-06,198.35168649489572,56.3765462560006,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
4124626.382901348,380.07491798176187,10852.140427480856,62.167356734292156,0.2903156325366192,5.101434415464323e-06,224.97629073781007,62.167356734292156,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
5878016.072274912,424.49808126267226,13846.979130720016,69.27910028797433,0.2774445306427086,3.84251334625432e-06,255.17469646241784,69.27910028797433,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
8376776.400682924,485.20044661260977,17264.568611106515,76.41530043831554,0.2651812441951064,2.8942661247167473e-06,289.4266124716751,76.41530043831554,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
11937766.417144358,540.9500908903167,22068.147539261372,85.22413712894414,0.25349303722883904,2.180025323490051e-06,328.27613853619886,85.22413712894414,3.0,1.4,0.5,2.25,0.8,cap_inactive_no_decay_law,-0.12307692307692306,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923
